"warehouse_code","location_id","owner","product_code","description","expiry_date","pallet_id","quantity_on_hand","age","balance_shelve_life_to_expire","product_group"
"TGIC",3014421,"KEG Asia Private Limited",67858691,"SIMPLE FC LOT CLN MICELLAR WATER 6X200ML","6/10/2024","UINT0000038784",2376,900,718,"HPC"
"TGIC",3014431,"KEG Asia Private Limited",67584372,"DOVE FACIAL AWA WASH DVFCC-3-EX 24X160ML","12/11/2021","SYS15511524",1584,912,394,"HPC"
"TGIC",3014441,"KEG Asia Private Limited",67224920,"SIMPLE WBOOST HYDRATING BOOSTER 8X25ML","7/3/2022","SYS15507770",9504,730,247,"HPC"
"TGIC",3014451,"KEG Asia Private Limited",67224920,"SIMPLE WBOOST HYDRATING BOOSTER 8X25ML","7/6/2022","SYS15508511",9504,900,439,"HPC"
"TGIC",3014461,"KEG Asia Private Limited",68125799,"SIMPLE KTS MICE WATER PO 4X3X45ML","1/7/2023","SYS15622208",4680,1095,912,"HPC"
"TGIC",3014471,"KEG Asia Private Limited",67224920,"SIMPLE WBOOST HYDRATING BOOSTER 8X25ML","7/3/2022","SYS15751275",9504,900,439,"HPC"
"TGIC",3014481,"KEG Asia Private Limited",68125799,"SIMPLE KTS MICE WATER PO 4X3X45ML","1/4/2023","SYS15622209",1080,1095,912,"HPC"
"TGIC",3014491,"KEG Asia Private Limited",68426791,"PEPSODENT KIT TB LTP CAVTY FGHTR 192X20G","7/1/2022","SYS15780456",5376,900,777,"HPC"
"TGIC",3014501,"KEG Asia Private Limited",68426791,"PEPSODENT KIT TB LTP CAVTY FGHTR 192X20G","7/1/2022","SYS15780457",5376,900,778,"HPC"
"TGIC",3014511,"KEG Asia Private Limited",67919726,"SIMPLE GEL PURIFYING 6X150ML","5/23/2023","UINT0000018294",2688,911,725,"HPC"
"TGIC",3014521,"KEG Asia Private Limited",67596902,"PEPSODENT ACTION123 CHARCOAL 144X65G","5/14/2023","SYS15582115",6048,1080,774,"HPC"
"TGIC",3014531,"KEG Asia Private Limited",67596902,"PEPSODENT ACTION123 CHARCOAL 144X65G","5/14/2023","SYS15582114",6048,911,626,"HPC"
"TGIC",3014541,"KEG Asia Private Limited",67596902,"PEPSODENT ACTION123 CHARCOAL 144X65G","5/14/2023","SYS15582112",6048,900,549,"HPC"
"TGIC",3014551,"KEG Asia Private Limited",67596902,"PEPSODENT ACTION123 CHARCOAL 144X65G","5/14/2023","SYS15579735",2880,910,607,"HPC"
"TGIC",3014551,"KEG Asia Private Limited",67596902,"PEPSODENT ACTION123 CHARCOAL 144X65G","5/14/2023","SYS15582111",3168,900,518,"HPC"
"TGIC",3014561,"KEG Asia Private Limited",67596902,"PEPSODENT ACTION123 CHARCOAL 144X65G","5/14/2023","SYS15579734",6048,900,576,"HPC"
"TGIC",3014571,"KEG Asia Private Limited",67596902,"PEPSODENT ACTION123 CHARCOAL 144X65G","5/14/2023","SYS15579733",6048,900,594,"HPC"
"TGIC",3014591,"KEG Asia Private Limited",68366894,"LIFEBUOY HANDWASH TOTAL10 8X700G","10/31/2022","UINT0000003303",600,730,620,"HPC"
"TGIC",3014601,"KEG Asia Private Limited",67625271,"PEPSODENT TB FIGHTR MEDIUM 24X3PC","11/20/2021","SYS15780486",240,900,558,"HPC"
"TGIC",3015011,"KEG Asia Private Limited",67428631,"CITRA GREEN TEA FF CARNATION 4X6X100G","7/28/2023","SYS15748759",3600,1095,241,"HPC"
"TGIC",3015021,"KEG Asia Private Limited",68125797,"SIMPLE KTS MOIST-FACIAL WASH 4X3X50ML","11/25/2022","SYS15599348",4680,1080,881,"HPC"
"TGIC",3015031,"KEG Asia Private Limited",68125797,"SIMPLE KTS MOIST-FACIAL WASH 4X3X50ML","11/24/2022","SYS15599350",2520,1080,898,"HPC"
"TGIC",3015031,"KEG Asia Private Limited",68125797,"SIMPLE KTS MOIST-FACIAL WASH 4X3X50ML","11/24/2022","SYS15599351",2160,1080,881,"HPC"
"TGIC",3015041,"KEG Asia Private Limited",68554358,"LUX HW FREESIA & TEATREE UI 12X220ML","8/23/2023","UINT0000023828",1848,720,609,"HPC"
"TGIC",3015051,"KEG Asia Private Limited",67466763,"LUX TS WHITE VELVET 144X80G","9/30/2023","UINT0000017930",864,720,166,"HPC"
"TGIC",3015051,"KEG Asia Private Limited",67466763,"LUX TS WHITE VELVET 144X80G","9/15/2023","UINT0000019348",720,900,391,"HPC"
"TGIC",3015051,"KEG Asia Private Limited",67466763,"LUX TS WHITE VELVET 144X80G","9/15/2023","UINT0000028962",576,900,52,"HPC"
"TGIC",3015061,"KEG Asia Private Limited",68554358,"LUX HW FREESIA & TEATREE UI 12X220ML","8/23/2023","UINT0000023827",1848,720,662,"HPC"
"TGIC",3015071,"KEG Asia Private Limited",68125797,"SIMPLE KTS MOIST-FACIAL WASH 4X3X50ML","11/23/2022","SYS15599353",4680,1080,881,"HPC"
"TGIC",3015081,"KEG Asia Private Limited",21183577,"VASELINE MEN OIL CONTROL FW PJ 24X100G","5/13/2023","SYS15791204",2496,720,218,"HPC"
"TGIC",3015091,"KEG Asia Private Limited",68441809,"LIFEBUOY AG HW SV TTL UI 12X450ML","5/19/2022","SYS15780970",1008,1095,938,"HPC"
"TGIC",3015101,"KEG Asia Private Limited",68219334,"LUX SG DREAM DELIGHT ISYTK 2N1 24X250ML","5/27/2023","UINT0000036624",576,1095,936,"HPC"
"TGIC",3015111,"KEG Asia Private Limited",68442226,"LIFEBUOY ADV AG HAND WASH UI 12X450ML","3/21/2022","SYS15602234",864,900,812,"HPC"
"TGIC",3015121,"KEG Asia Private Limited",34480893,"VASELINE LIP THERAPY ORIGCRE KR 24X4.8G","9/15/2022","SYS15570417",6360,1080,591,"HPC"
"TGIC",3015141,"KEG Asia Private Limited",68494540,"PONDS BRIGHT BEAUTY DAILY FS 4X6X100G","4/23/2024","UNIT0000021914",4800,912,764,"HPC"
"TGIC",3015151,"KEG Asia Private Limited",68508727,"PONDS BRIGHT BEAUTY TONEUP CREAM 4X3X50G","6/19/2024","UINT0000034489",1740,1095,1031,"HPC"
"TGIC",3015161,"KEG Asia Private Limited",68441809,"LIFEBUOY AG HW SV TTL UI 12X450ML","5/18/2022","SYS15606059",816,1095,919,"HPC"
"TGIC",3015291,"KEG Asia Private Limited",67740366,"LUX BAR SECRETBLISS NONAR FBLS 48X170G","6/10/2024","UINT0000036490",5040,900,642,"HPC"
"TGIC",3015301,"KEG Asia Private Limited",67887786,"SIMPLE LQD HSP HRSPR GENTLE CARE 6X250ML","10/7/2023","UINT0000030867",2256,911,725,"HPC"
"TGIC",3015311,"KEG Asia Private Limited",67740371,"LUX BAR SOFT ROSE NONAR FBLS 48X170G","6/13/2024","UINT0000036249",1680,900,665,"HPC"
"TGIC",3015321,"KEG Asia Private Limited",67722520,"LUX BAR VELVTJASMIN NONAR FLWBLS 48X170G","6/8/2024","UINT0000036252",5040,730,328,"HPC"
"TGIC",3015331,"KEG Asia Private Limited",67722520,"LUX BAR VELVTJASMIN NONAR FLWBLS 48X170G","6/9/2024","UINT0000036250",4800,730,328,"HPC"
"TGIC",3015341,"KEG Asia Private Limited",67722520,"LUX BAR VELVTJASMIN NONAR FLWBLS 48X170G","6/9/2024","UINT0000036251",5040,730,328,"HPC"
"TGIC",3015351,"KEG Asia Private Limited",21148088,"LIFEBUOY BW MILDCARE BTL 36X100ML","10/29/2022","SYS15830330",2664,720,154,"HPC"
"TGIC",3015361,"KEG Asia Private Limited",68442226,"LIFEBUOY ADV AG HAND WASH UI 12X450ML","3/16/2022","SYS15602503",456,1095,1015,"HPC"
"TGIC",3015361,"KEG Asia Private Limited",68442226,"LIFEBUOY ADV AG HAND WASH UI 12X450ML","3/16/2022","SYS15602503",408,720,609,"HPC"
"TGIC",3015381,"KEG Asia Private Limited",68442226,"LIFEBUOY ADV AG HAND WASH UI 12X450ML","3/16/2022","SYS15602506",864,730,646,"HPC"
"TGIC",3015391,"KEG Asia Private Limited",68494540,"PONDS BRIGHT BEAUTY DAILY FS 4X6X100G","4/8/2024","UINT0000022327",4800,912,728,"HPC"
"TGIC",3015401,"KEG Asia Private Limited",68339755,"LIFEBUOY SHP ANTI DANDRUFF UI 18X340ML","8/26/2023","UINT0000014553",1728,1080,639,"HPC"
"TGIC",3015411,"KEG Asia Private Limited",68441809,"LIFEBUOY AG HW SV TTL UI 12X450ML","5/18/2022","SYS15605584",816,1095,895,"HPC"
"TGIC",3015421,"KEG Asia Private Limited",68376019,"LIFEBUOY HWL CARE UI 4X6X8.45OZ/250ML","3/15/2023","SYS15641890",1584,912,740,"HPC"
"TGIC",3015431,"KEG Asia Private Limited",67584372,"DOVE FACIAL AWA WASH DVFCC-3-EX 24X160ML","12/11/2021","SYS15511525",1584,912,394,"HPC"
"TGIC",3015441,"KEG Asia Private Limited",67596902,"PEPSODENT ACTION123 CHARCOAL 144X65G","5/28/2023","SYS15582119",6048,900,594,"HPC"
"TGIC",3015451,"KEG Asia Private Limited",67596902,"PEPSODENT ACTION123 CHARCOAL 144X65G","5/28/2023","SYS15582117",6048,910,607,"HPC"
"TGIC",3015461,"KEG Asia Private Limited",67596902,"PEPSODENT ACTION123 CHARCOAL 144X65G","5/28/2023","SYS15582118",6048,900,611,"HPC"
"TGIC",3015471,"KEG Asia Private Limited",20094074,"PEPSODENT PLUS WHITENING PH 144X75G","8/24/2022","SYS15780458",6480,900,-36,"HPC"
"TGIC",3015481,"KEG Asia Private Limited",20094074,"PEPSODENT PLUS WHITENING PH 144X75G","8/24/2022","SYS15780459",6480,900,-36,"HPC"
"TGIC",3015491,"KEG Asia Private Limited",68366894,"LIFEBUOY HANDWASH TOTAL10 8X700G","10/31/2022","UINT0000003311",600,900,736,"HPC"
"TGIC",3015501,"KEG Asia Private Limited",68366894,"LIFEBUOY HANDWASH TOTAL10 8X700G","10/31/2022","UINT0000003309",600,900,736,"HPC"
"TGIC",3015511,"KEG Asia Private Limited",68366894,"LIFEBUOY HANDWASH TOTAL10 8X700G","10/31/2022","UINT0000003310",600,900,736,"HPC"
"TGIC",3015521,"KEG Asia Private Limited",68366894,"LIFEBUOY HANDWASH TOTAL10 8X700G","10/31/2022","UINT0000003308",600,730,496,"HPC"
"TGIC",3015531,"KEG Asia Private Limited",68125795,"SIMPLE KTS HYDRA MOISTURISER 4X3X50ML","12/5/2022","SYS15602713",2280,1080,898,"HPC"
"TGIC",3015561,"KEG Asia Private Limited",67625273,"PEPSODENT TB FIGHTR SOFT 24X3PC","11/20/2021","SYS15780466",240,540,262,"FOODS"
"TGIC",3015571,"KEG Asia Private Limited",68669625,"SIMPLE NOURISHING SHOWER GEL 8X1000ML","8/30/2023","UINT0000017734",0,1095,1052,"HPC"
"TGIC",3015581,"KEG Asia Private Limited",67596902,"PEPSODENT ACTION123 CHARCOAL 144X65G","5/28/2023","SYS15579731",6048,900,620,"HPC"
"TGIC",3015591,"KEG Asia Private Limited",68125799,"SIMPLE KTS MICE WATER PO 4X3X45ML","1/4/2023","SYS15622212",4224,1095,912,"HPC"
"TGIC",3015601,"KEG Asia Private Limited",67748878,"CIF PRO SRY ALLPURPOSE REFILL 2X4.2L","5/19/2023","SYS15737356",108,1095,874,"HPC"
"TGIC",3016011,"KEG Asia Private Limited",67536922,"DOVE COND PURIFY & STRENGTHEN 6X12OZ","5/9/2022","SYS15748761",1260,730,324,"HPC"
"TGIC",3016031,"KEG Asia Private Limited",68125797,"SIMPLE KTS MOIST-FACIAL WASH 4X3X50ML","11/24/2022","SYS15599349",4680,1080,898,"HPC"
"TGIC",3016041,"KEG Asia Private Limited",68554358,"LUX HW FREESIA & TEATREE UI 12X220ML","8/23/2023","UINT0000023829",1848,720,586,"HPC"
"TGIC",3016051,"KEG Asia Private Limited",68125797,"SIMPLE KTS MOIST-FACIAL WASH 4X3X50ML","11/24/2022","SYS15599352",4680,1080,881,"HPC"
"TGIC",3016061,"KEG Asia Private Limited",68554358,"LUX HW FREESIA & TEATREE UI 12X220ML","8/23/2023","UINT0000023826",1848,720,609,"HPC"
"TGIC",3016071,"KEG Asia Private Limited",67596902,"PEPSODENT ACTION123 CHARCOAL 144X65G","5/29/2023","SYS15582123",6048,730,436,"HPC"
"TGIC",3016081,"KEG Asia Private Limited",67596902,"PEPSODENT ACTION123 CHARCOAL 144X65G","5/29/2023","SYS15582122",6048,730,388,"HPC"
"TGIC",3016111,"KEG Asia Private Limited",68125797,"SIMPLE KTS MOIST-FACIAL WASH 4X3X50ML","11/19/2022","SYS15599357",4680,1080,898,"HPC"
"TGIC",3016121,"KEG Asia Private Limited",68441809,"LIFEBUOY AG HW SV TTL UI 12X450ML","5/20/2022","SYS15691552",1008,540,391,"NA"
"TGIC",3016141,"KEG Asia Private Limited",67224920,"SIMPLE WBOOST HYDRATING BOOSTER 8X25ML","7/10/2022","SYS15507465",5032,900,439,"HPC"
"TGIC",3016291,"KEG Asia Private Limited",68483850,"CITRA SAKURA GLOW FF 4X6X100G","1/30/2024","UINT0000019273",4536,1095,1029,"HPC"
"TGIC",3016301,"KEG Asia Private Limited",67740371,"LUX BAR SOFT ROSE NONAR FBLS 48X170G","6/13/2024","UINT0000036488",5040,912,666,"HPC"
"TGIC",3016311,"KEG Asia Private Limited",68199695,"LUX VETIVER SC HS&NEROLI OIL UI 12X550ML","10/16/2023","UINT0000017913",1020,1095,952,"HPC"
"TGIC",3016321,"KEG Asia Private Limited",67740366,"LUX BAR SECRETBLISS NONAR FBLS 48X170G","6/10/2024","UINT0000036240",1680,730,334,"HPC"
"TGIC",3016331,"KEG Asia Private Limited",67740369,"LUX BAR MAGICALBUTY NONAR FBLS 48X170G","6/16/2024","UINT0000036246",1680,730,334,"HPC"
"TGIC",3016341,"KEG Asia Private Limited",68125799,"SIMPLE KTS MICE WATER PO 4X3X45ML","1/6/2023","SYS15615657",4428,1095,912,"HPC"
"TGIC",3016351,"KEG Asia Private Limited",68199691,"LUX VETIVER SC F&T OIL UI 12X550ML","10/16/2023","UINT0000017910",1020,1095,952,"HPC"
"TGIC",3016361,"KEG Asia Private Limited",67740372,"LUX BAR CRMY PERF NONAR FBLS 48X170G	","6/15/2024","UINT0000036243",1680,730,314,"HPC"
"TGIC",3016411,"KEG Asia Private Limited",68441809,"LIFEBUOY AG HW SV TTL UI 12X450ML","5/18/2022","SYS15605945",816,1095,958,"HPC"
"TGIC",3016421,"KEG Asia Private Limited",68366894,"LIFEBUOY HANDWASH TOTAL10 8X700G","10/31/2022","UINT0000003306",600,730,496,"HPC"
"TGIC",3016431,"KEG Asia Private Limited",68125799,"SIMPLE KTS MICE WATER PO 4X3X45ML","1/7/2023","SYS15622206",4680,1080,881,"HPC"
"TGIC",3016441,"KEG Asia Private Limited",68125799,"SIMPLE KTS MICE WATER PO 4X3X45ML","1/7/2023","SYS15622207",4680,1095,912,"HPC"
"TGIC",3016451,"KEG Asia Private Limited",68366894,"LIFEBUOY HANDWASH TOTAL10 8X700G","10/31/2022","UINT0000003307",600,900,749,"HPC"
"TGIC",3016461,"KEG Asia Private Limited",68412123,"CIF SPRAY DISINFECTANT 12X500ML (DG CLASS 3)","12/28/2021","SYS15628995",1080,730,314,"HPC"
"TGIC",3016471,"KEG Asia Private Limited",68412123,"CIF SPRAY DISINFECTANT 12X500ML (DG CLASS 3)","12/28/2021","SYS15628996",1200,730,314,"HPC"
"TGIC",3016491,"KEG Asia Private Limited",67373299,"VIM PRO SPRY WINDOW GLASS TH ID 12X520ML","12/24/2021","SYS15737367",480,1095,809,"HPC"
"TGIC",3016501,"KEG Asia Private Limited",67584372,"DOVE FACIAL AWA WASH DVFCC-3-EX 24X160ML","12/11/2021","SYS15511530",1584,912,394,"HPC"
"TGIC",3016511,"KEG Asia Private Limited",68125797,"SIMPLE KTS MOIST-FACIAL WASH 4X3X50ML","12/8/2022","SYS15602708",4680,1080,898,"HPC"
"TGIC",3016521,"KEG Asia Private Limited",68125797,"SIMPLE KTS MOIST-FACIAL WASH 4X3X50ML","12/6/2022","SYS15602711",4680,730,597,"HPC"
"TGIC",3016531,"KEG Asia Private Limited",68125797,"SIMPLE KTS MOIST-FACIAL WASH 4X3X50ML","12/6/2022","SYS15602712",3912,1080,898,"HPC"
"TGIC",3016541,"KEG Asia Private Limited",68295445,"PONDS INSTABRIGHT TONE UP FF 4X6X100G","3/15/2024","UINT0000019277",4800,900,721,"HPC"
"TGIC",3016561,"KEG Asia Private Limited",67373299,"VIM PRO SPRY WINDOW GLASS TH ID 12X520ML","12/25/2021","SYS15737354",468,1095,325,"HPC"
"TGIC",3016571,"KEG Asia Private Limited",67373299,"VIM PRO SPRY WINDOW GLASS TH ID 12X520ML","12/24/2021","SYS15737373",480,1095,325,"HPC"
"TGIC",3016581,"KEG Asia Private Limited",68303341,"LIFEBUOY SHMP ME STRONG & SHINY 18X340ML","9/15/2023","UINT0000023926",1530,911,617,"HPC"
"TGIC",3016591,"KEG Asia Private Limited",68429291,"TRESEMME COND BIOTN+REPAR UI P/E12X700ML","10/1/2023","UINT0000023498",720,720,548,"HPC"
"TGIC",3016601,"KEG Asia Private Limited",68669625,"SIMPLE NOURISHING SHOWER GEL 8X1000ML","8/30/2023","UINT0000017733",0,1095,1052,"HPC"
"TGIC",3021011,"KEG Asia Private Limited",32017357,"DOVE MEN CARE APA EXTRA FRESH 12X3.8OZ","1/15/2023","UINT0000036613",48,1095,588,"HPC"
"TGIC",3021011,"KEG Asia Private Limited",67545508,"SIMPLE MOISTURIZING GEL 6X150ML","2/12/2024","SYS15861800",6,730,360,"HPC"
"TGIC",3021011,"KEG Asia Private Limited",67879539,"DOVE AHS SH COLOUR VIBRANCY DYN 6X250ML","4/2/2022","SYS15789087",72,1095,610,"HPC"
"TGIC",3021011,"KEG Asia Private Limited",67962423,"ST IVES GLOWING FACE CLEANSER 24X200ML","3/5/2023","SYS15640302",312,1095,944,"HPC"
"TGIC",3021011,"KEG Asia Private Limited",68339746,"LIFEBUOY SHP A.HRFLL FX UI 36X170ML","7/26/2023","SYS15836569",108,1095,935,"HPC"
"TGIC",3021021,"KEG Asia Private Limited",67106573,"CLOSEUP RED HOT ULP RL1 36X145ML","6/5/2023","SYS15858579",36,730,217,"HPC"
"TGIC",3021021,"KEG Asia Private Limited",67645288,"SIMPLE POLLTON PRTECT SHEET MASK 8X230ML","6/15/2023","UINT0000028485",464,1080,406,"HPC"
"TGIC",3021021,"KEG Asia Private Limited",68429291,"TRESEMME COND BIOTN+REPAR UI P/E12X700ML","10/1/2023","SYS15820643",48,720,548,"HPC"
"TGIC",3021031,"KEG Asia Private Limited",67485474,"SUNSILK SH PERFECT STRAIGHT OC 12X650ML","1/24/2024","UINT0000038587",924,730,299,"HPC"
"TGIC",3021041,"KEG Asia Private Limited",67577113,"SUNSILK SH HEALTHY&LONG SF 4X3X320ML","9/10/2023","SYS15860438",1932,1095,190,"HPC"
"TGIC",3021051,"KEG Asia Private Limited",67930961,"SUNSILK HC DAMAGE RSTORE SUP 8X3X160ML","3/5/2023","SYS15639346",2568,900,741,"HPC"
"TGIC",3021061,"KEG Asia Private Limited",67645382,"CLEAR SH ICMENTHOL CR 8X6X170ML","11/21/2023","UINT0000034743",4800,729,445,"HPC"
"TGIC",3021071,"KEG Asia Private Limited",67919345,"DOVE SHINY GOLD HAIR OIL 12X12X4X1ML","3/6/2024","UINT0000022353",12096,900,711,"HPC"
"TGIC",3021081,"KEG Asia Private Limited",67919345,"DOVE SHINY GOLD HAIR OIL 12X12X4X1ML","3/6/2024","UINT0000022352",12096,900,711,"HPC"
"TGIC",3021091,"KEG Asia Private Limited",67919345,"DOVE SHINY GOLD HAIR OIL 12X12X4X1ML","3/6/2024","UINT0000022354",12096,900,744,"HPC"
"TGIC",3021101,"KEG Asia Private Limited",67919345,"DOVE SHINY GOLD HAIR OIL 12X12X4X1ML","3/6/2024","UINT0000022355",12096,911,725,"HPC"
"TGIC",3021111,"KEG Asia Private Limited",67919345,"DOVE SHINY GOLD HAIR OIL 12X12X4X1ML","3/6/2024","UINT0000022356",12096,730,581,"HPC"
"TGIC",3021121,"KEG Asia Private Limited",67919345,"DOVE SHINY GOLD HAIR OIL 12X12X4X1ML","3/6/2024","UINT0000022357",12096,900,744,"HPC"
"TGIC",3021131,"KEG Asia Private Limited",67919345,"DOVE SHINY GOLD HAIR OIL 12X12X4X1ML","3/6/2024","UINT0000022359",12096,911,725,"HPC"
"TGIC",3021141,"KEG Asia Private Limited",67919345,"DOVE SHINY GOLD HAIR OIL 12X12X4X1ML","3/6/2024","UINT0000022358",12096,900,716,"HPC"
"TGIC",3021151,"KEG Asia Private Limited",67919345,"DOVE SHINY GOLD HAIR OIL 12X12X4X1ML","3/6/2024","UINT0000022360",12096,911,725,"HPC"
"TGIC",3021161,"KEG Asia Private Limited",67919345,"DOVE SHINY GOLD HAIR OIL 12X12X4X1ML","3/6/2024","UINT0000022361",12096,900,744,"HPC"
"TGIC",3021171,"KEG Asia Private Limited",67919345,"DOVE SHINY GOLD HAIR OIL 12X12X4X1ML","3/6/2024","UINT0000022362",12096,730,581,"HPC"
"TGIC",3021181,"KEG Asia Private Limited",67796396,"SUNSILK HC SMO&MANAGEABLE SPR 8X3X160ML","9/26/2023","UINT0000025472",3072,730,387,"HPC"
"TGIC",3021191,"KEG Asia Private Limited",67796396,"SUNSILK HC SMO&MANAGEABLE SPR 8X3X160ML","9/26/2023","UINT0000025473",3072,730,387,"HPC"
"TGIC",3021201,"KEG Asia Private Limited",67796396,"SUNSILK HC SMO&MANAGEABLE SPR 8X3X160ML","9/26/2023","UINT0000025471",3072,730,387,"HPC"
"TGIC",3021211,"KEG Asia Private Limited",67069365,"DOVE NS NOURISHING OIL CARE SH 10X6X50ML","8/27/2022","SYS15488356",10080,1095,618,"HPC"
"TGIC",3021221,"KEG Asia Private Limited",67849530,"PONDS WB PERFECT SUPER CRM SPF15 4X3X50G","6/21/2023","UINT0000034495",3960,720,460,"HPC"
"TGIC",3021231,"KEG Asia Private Limited",67561306,"SUNSILK SH PERFECT STRAIGHT OC 6X6X160ML","9/24/2023","UINT0000022040",3168,900,554,"HPC"
"TGIC",3021241,"KEG Asia Private Limited",67561306,"SUNSILK SH PERFECT STRAIGHT OC 6X6X160ML","9/24/2023","UINT0000022039",3168,900,554,"HPC"
"TGIC",3021251,"KEG Asia Private Limited",67561306,"SUNSILK SH PERFECT STRAIGHT OC 6X6X160ML","9/24/2023","UINT0000022041",3168,720,375,"HPC"
"TGIC",3021261,"KEG Asia Private Limited",68337542,"DOVE SH INTENSE REPAIR DEAN 8X3X330ML","8/19/2023","SYS15861798",1848,1080,934,"HPC"
"TGIC",3021271,"KEG Asia Private Limited",67561306,"SUNSILK SH PERFECT STRAIGHT OC 6X6X160ML","9/24/2023","UINT0000022042",3168,900,554,"HPC"
"TGIC",3021281,"KEG Asia Private Limited",67485474,"SUNSILK SH PERFECT STRAIGHT OC 12X650ML","1/24/2024","UINT0000038591",924,1080,541,"HPC"
"TGIC",3021291,"KEG Asia Private Limited",67561306,"SUNSILK SH PERFECT STRAIGHT OC 6X6X160ML","9/24/2023","UINT0000022043",3168,913,466,"HPC"
"TGIC",3021301,"KEG Asia Private Limited",67561306,"SUNSILK SH PERFECT STRAIGHT OC 6X6X160ML","9/24/2023","UINT0000022044",2880,913,466,"HPC"
"TGIC",3021331,"KEG Asia Private Limited",67485728,"SUNSILK SH PERFECT STRAIGHT OC 4X3X320ML","10/29/2023","UINT0000033857",0,1080,513,"HPC"
"TGIC",3021331,"KEG Asia Private Limited",67645382,"CLEAR SH ICMENTHOL CR 8X6X170ML","11/21/2023","UINT0000034742",4800,729,445,"HPC"
"TGIC",3021341,"KEG Asia Private Limited",67485728,"SUNSILK SH PERFECT STRAIGHT OC 4X3X320ML","10/29/2023","UINT0000033858",0,730,289,"HPC"
"TGIC",3021341,"KEG Asia Private Limited",68289374,"DOVE DE AHF CD HK 12X660ML","10/21/2023","UINT0000033773",924,900,777,"HPC"
"TGIC",3021351,"KEG Asia Private Limited",67849530,"PONDS WB PERFECT SUPER CRM SPF15 4X3X50G","6/21/2023","UINT0000034493",3960,720,560,"HPC"
"TGIC",3021361,"KEG Asia Private Limited",68337542,"DOVE SH INTENSE REPAIR DEAN 8X3X330ML","8/19/2023","SYS15794812",1752,1080,934,"HPC"
"TGIC",3021371,"KEG Asia Private Limited",67930984,"SUNSILK HC SOFT&SMOOTH SUP 12X650ML","12/11/2023","UINT0000035934",924,720,539,"HPC"
"TGIC",3021381,"KEG Asia Private Limited",68289374,"DOVE DE AHF CD HK 12X660ML","10/21/2023","UINT0000033774",924,900,777,"HPC"
"TGIC",3021391,"KEG Asia Private Limited",67485728,"SUNSILK SH PERFECT STRAIGHT OC 4X3X320ML","10/29/2023","UINT0000033859",0,1080,513,"HPC"
"TGIC",3021391,"KEG Asia Private Limited",68289374,"DOVE DE AHF CD HK 12X660ML","10/21/2023","UINT0000033771",924,720,562,"HPC"
"TGIC",3021401,"KEG Asia Private Limited",67485728,"SUNSILK SH PERFECT STRAIGHT OC 4X3X320ML","10/29/2023","UINT0000033861",0,730,289,"HPC"
"TGIC",3021401,"KEG Asia Private Limited",68289374,"DOVE DE AHF CD HK 12X660ML","10/21/2023","UINT0000033772",924,900,907,"HPC"
"TGIC",3021411,"KEG Asia Private Limited",67485474,"SUNSILK SH PERFECT STRAIGHT OC 12X650ML","1/24/2024","UINT0000038594",924,1080,541,"HPC"
"TGIC",3021411,"KEG Asia Private Limited",67561303,"SUNSILK SH SOFT&SMOOTH OC 6X6X160ML","9/16/2023","UINT0000018746",0,1095,722,"HPC"
"TGIC",3021421,"KEG Asia Private Limited",67485474,"SUNSILK SH PERFECT STRAIGHT OC 12X650ML","1/24/2024","UINT0000038592",924,1080,541,"HPC"
"TGIC",3021421,"KEG Asia Private Limited",67561303,"SUNSILK SH SOFT&SMOOTH OC 6X6X160ML","9/16/2023","UINT0000018745",0,1095,725,"HPC"
"TGIC",3021431,"KEG Asia Private Limited",67485728,"SUNSILK SH PERFECT STRAIGHT OC 4X3X320ML","10/29/2023","UINT0000033862",0,730,289,"HPC"
"TGIC",3021441,"KEG Asia Private Limited",67849530,"PONDS WB PERFECT SUPER CRM SPF15 4X3X50G","6/21/2023","UINT0000034492",3960,911,740,"HPC"
"TGIC",3021451,"KEG Asia Private Limited",67485728,"SUNSILK SH PERFECT STRAIGHT OC 4X3X320ML","10/29/2023","UINT0000033863",1932,1080,513,"HPC"
"TGIC",3021461,"KEG Asia Private Limited",67561327,"SUNSILK SH BLKSHN NEWSEREN OC 6X6X160ML","10/17/2023","UINT0000023060",3168,913,470,"HPC"
"TGIC",3021471,"KEG Asia Private Limited",67561301,"SUNSILK SH DAMAGE RESTORE OC 6X6X160ML","10/30/2023","UINT0000033895",3168,912,411,"HPC"
"TGIC",3021481,"KEG Asia Private Limited",67485474,"SUNSILK SH PERFECT STRAIGHT OC 12X650ML","1/24/2024","UINT0000038590",924,730,299,"HPC"
"TGIC",3021491,"KEG Asia Private Limited",67561300,"SUNSILK SHAMPOO CLNFRSH OC 6X6X160ML","10/7/2023","UINT0000022011",3168,1095,781,"HPC"
